region,warmup_rid,start_rid,warmup_bid,warmup_count,start_bid,start_count,end_bid,end_count
22097,-1,22096,162.0,0,365.0,5200462,356.0,13
22455,-1,22454,162.0,0,346.0,5294101,553.0,3394
22567,-1,22566,162.0,0,553.0,5453148,537.0,474
23703,-1,23702,162.0,0,381.0,5592987,381.0,719
24094,-1,24093,162.0,0,537.0,5668113,534.0,2023
24336,-1,24335,162.0,0,466.0,5731484,389.0,7953
24482,-1,24481,162.0,0,381.0,5785453,365.0,578
24663,-1,24662,162.0,0,389.0,5820339,381.0,114
25175,-1,25174,162.0,0,553.0,6086651,537.0,1482
25309,-1,25308,162.0,0,484.0,5814606,466.0,4024
25314,-1,25313,162.0,0,466.0,5962790,389.0,11592
25367,-1,25366,162.0,0,365.0,5976257,356.0,15
25424,-1,25423,162.0,0,389.0,6008962,381.0,457
25459,-1,25458,162.0,0,381.0,6015268,407.0,716
26032,-1,26031,162.0,0,365.0,6139487,361.0,15
26038,-1,26037,162.0,0,365.0,6143889,346.0,8063
26282,-1,26281,162.0,0,515.0,6192577,484.0,782
26872,-1,26871,162.0,0,381.0,6348504,365.0,430
26907,-1,26906,162.0,0,365.0,6348566,346.0,6496
26926,-1,26925,162.0,0,537.0,6348308,517.0,2282
27052,-1,27051,162.0,0,456.0,6370795,389.0,5174
27127,-1,27126,162.0,0,346.0,6397140,426.0,25267
